00018,2018-09,0.687,0.9541,0.687,0.87,0.14,3.69,0.8604,0.9369,0.85,0.88,0.02,0.67,0.012,80700.0,75970.44,11399.999999999998,0.98,0.64
00019,2016-12,80.7129,86.8296,77.5133,77.746,-2.8149,9.9,78.63,79.2813,67.1844,68.9059,-8.8276,8.46,5.7338,2375200.0,1439600.0,2338900.0,0.99,0.7
00020,2016-12,33.1382,45.3259,32.8613,42.6679,9.2095,4.17,43.3674,46.072,38.4244,40.7094,-1.9568,4.6,7.174,11095400.0,4826800.0,7941600.0,1.47,0.68
00020,2017-06,40.3829,58.7558,40.3829,57.3102,16.6013,3.89,57.6366,60.6846,54.4933,55.6749,-1.6311,2.82,2.6558,9303000.0,4328500.0,6337200.0,1.45,1.45
00020,2017-12,55.5803,62.8587,51.6443,52.5529,-3.7626,3.52,52.8876,54.6569,50.401,53.3658,0.8116,2.64,8.4343,10661000.0,5768400.0,7369800.0,1.43,0.39
00020,2018-06,53.2702,60.1561,51.8356,54.8482,1.5054,3.04,53.9396,58.8226,52.5514,53.1348,-1.7121,3.07,3.5495,10292400.0,2804700.0,7203000.0,1.64,0.51
00020,2018-12,54.3015,55.0793,45.7629,46.1066,-7.0238,2.45,45.9593,46.4994,39.1341,43.9461,-2.1612,3.49,7.3864,11676600.0,3664100.0,7122300.0,1.24,0.02
00021,2015-06,0.265,0.335,0.237,0.285,0.03,0.46,0.27,0.425,0.246,0.335,0.05,6.7,-0.0021,44500.0,800.0,35900.0,1.07,0.02
00021,2015-12,0.33,0.33,0.169,0.19,-0.15,1.59,0.19,0.23,0.174,0.214,0.02,0.61,-0.0018,50100.0,1000.0,46800.0,1.03,0.03
00021,2016-06,0.209,0.215,0.17,0.19,-0.01,0.17,0.188,0.208,0.17,0.181,-0.02,0.17,-0.0021,54900.0,1600.0,53400.0,0.84,0.03
00021,2016-12,0.172,0.27,0.17,0.25,0.04,0.53,0.241,0.35,0.229,0.3,0.09,0.59,-0.001,53600.0,1699.9999999999927,64100.0,0.8,0.05
00021,2017-06,0.3,0.3,0.235,0.249,-0.07,0.19,0.236,0.26,0.226,0.247,0.0,0.4,-0.0087,59900.0,3800.0,74900.0,0.75,0.04
00021,2017-12,0.242,0.25,0.197,0.2,-0.03,0.3,0.2,0.219,0.172,0.199,0.01,0.07,-0.0189,66700.0,3700.0,88699.99999999999,0.74,0.04
00021,2018-06,0.19,0.325,0.186,0.25,-0.06,1.78,0.24,0.28,0.189,0.205,-0.14,0.15,0.0018,68200.0,3500.0,92500.0,0.0,0.0
00022,2015-09,0.315,0.57,0.295,0.46,0.14,45.19,0.455,0.455,0.217,0.27,-0.19,5.99,0.0212,2575.95,2565.3599999999997,9597.81,0.25,0.25
00022,2016-09,0.22,0.25,0.219,0.237,0.07,0.88,0.224,0.28,0.219,0.255,0.04,2.63,0.0063,3596.27,3585.16,8316.02,0.4,0.4
00024,2016-12,0.249,0.255,0.202,0.21,-0.04,8.2,0.21,0.255,0.17,0.25,0.03,8.7,-0.0369,101199.99999999999,93903.47999999998,64300.0,2.03,1.85
