00015,2017-09,2017-06,0.947,1.1384,0.947,1.0618,0.12,3.11,2017-09,1.0618,1.1862,1.014,1.0418,-0.02,4.81,0.0242,4.1525,282000.0,181600.0,198400.0,1.42,0.92
00015,2018-03,2017-12,1.0418,1.0418,0.7984,0.8471,-0.2,0.89,2018-03,0.8471,1.0905,0.8276,0.8861,0.09,1.6,0.1918,13.0714,264700.0,177700.0,178400.0,1.48,1.0
00015,2018-09,2018-06,0.8763,0.8958,0.7497,0.7887,-0.1,0.97,2018-09,0.7887,0.8082,0.65,0.66,-0.03,0.72,0.0859,11.0053,260300.0,174800.0,202000.0,1.29,0.87
00016,2015-06,2015-03,101.2794,110.6888,99.0553,103.1305,1.1412,8.74,2015-06,103.4755,118.6519,102.6994,108.3043,5.1815,9.54,8.7457,48.4614,16102500.0,4269900.0,4552900.0,3.54,0.94
00016,2015-12,2015-09,113.6506,113.6506,80.4091,86.6607,-21.6393,11.17,2015-12,87.1781,93.4728,81.3032,82.7172,-6.0541,7.34,4.2811,43.2382,17073700.0,3505400.0,5501400.0,3.1,3.09
00016,2016-06,2016-03,82.7172,85.8916,69.8147,84.7744,2.0257,10.3,2016-06,83.97,90.1817,76.3282,83.1656,-1.633,10.83,9.6663,36.6248,17232700.0,4802400.0,5048600.0,3.41,0.95
00016,2016-12,2016-09,84.4616,110.2023,83.97,104.6609,21.529,11.66,2016-12,106.5378,106.5378,88.6214,89.9989,-14.6489,10.39,6.3868,45.474,17658700.0,5312200.0,5045200.0,3.5,1.05
00016,2017-06,2017-03,90.0449,108.0355,89.7693,105.9026,15.8826,8.49,2017-06,106.6445,115.0833,104.3262,106.3663,0.4445,8.0,12.5241,54.311,17075300.0,4329600.0,4424000.0,3.86,0.98
00016,2017-12,2017-09,106.2736,126.9533,105.439,117.6799,11.2979,8.05,2017-12,118.8854,124.635,114.0049,123.7821,6.104,7.47,9.5294,60.6877,17584100.0,4867400.0,4682000.0,3.76,1.04
00016,2018-06,2018-03,123.8771,132.5152,115.049,118.8036,-5.0186,7.57,2018-06,117.8455,126.2767,111.7137,113.4383,-5.3527,7.23,14.535,59.4951,18993500.0,4002600.0,5601100.0,3.39,0.71
00016,2018-12,2018-09,115.4503,119.3785,105.1029,109.2227,-4.2028,6.71,2018-12,109.2227,114.3826,95.3303,110.5204,1.2652,9.07,6.1947,56.7741,20246100.0,4335100.0,5764400.000000001,3.51,0.75
00017,2015-06,2015-03,7.2861,7.7277,7.1875,7.4528,0.058,12.26,2015-06,7.4528,9.1191,7.4031,8.4062,0.9516,15.18,1.7113,48.6417,12755600.0,6552300.0,6388000.0,2.0,1.03
00017,2015-12,2015-09,8.6549,8.688,6.0518,6.2176,-2.1888,10.82,2015-12,6.2922,7.1212,6.2839,6.5904,0.1156,9.85,0.31,13.2973,14701400.000000002,9092800.000000002,6166400.0,2.38,1.47
00017,2016-06,2016-03,6.5818,6.798,5.0504,6.4739,-0.1167,13.7,2016-06,6.4651,6.9995,6.0534,6.8769,0.4034,7.99,0.8119,20.6201,13583900.000000002,7380400.000000002,5685500.0,2.39,1.3
00017,2016-12,2016-09,6.8769,9.1633,6.7455,8.8304,1.9495,11.42,2016-12,8.9706,8.9881,7.3335,7.4424,-1.3901,11.51,0.4115,20.9307,15287000.0,8920900.0,6503000.0,2.35,1.37
00017,2017-06,2017-03,7.4606,9.3484,7.4515,8.7922,1.3485,10.6,2017-06,8.829,10.0614,8.6175,9.1141,0.3214,9.13,0.6943,18.4971,15534100.0,8259500.0,6900000.0,2.25,1.2
00017,2017-12,2017-09,9.2889,10.6684,8.9578,10.3189,1.2035,12.28,2017-12,10.3189,11.7537,10.2588,11.1106,0.7899,11.1,0.9613,45.2132,14947000.0,8167500.0,7576900.000000001,1.97,1.08
00017,2018-06,2018-03,11.1484,12.303,10.4481,10.6081,-0.5053,10.54,2018-06,10.3974,11.9484,10.3783,10.5698,-0.0389,7.86,1.9729,44.6231,14506000.0,7735600.0,7983300.0,1.82,0.97
00017,2018-12,2018-09,10.34,10.7996,9.2581,10.2251,-0.3477,6.37,2018-12,10.4166,10.8396,9.3922,10.2462,0.019,7.4,0.9726,27.4177,12523200.0,7264900.0,8114900.0,1.54,0.9
00018,2015-09,2015-06,0.5245,0.7779,0.5186,0.5834,0.06,4.55,2015-09,0.5952,0.5952,0.4465,0.4827,-0.15,1.11,-0.0022,-1.046,159800.0,155340.54,11700.0,13.6,13.22
00018,2016-03,2015-12,0.4827,0.5913,0.4762,0.5311,0.03,0.87,2016-03,0.525,0.5738,0.4456,0.4578,-0.1,0.88,0.019,4.6833,165000.0,160761.17,11399.999999999998,14.51,14.14
00018,2016-09,2016-06,0.4578,0.4762,0.4273,0.4578,-0.02,0.42,2016-09,0.4517,0.4889,0.4517,0.4698,0.02,0.73,0.0183,10.0663,172300.0,167224.07,12900.0,13.35,12.96
00018,2017-03,2016-12,0.4762,0.6539,0.4635,0.5983,0.14,2.4,2017-03,0.5983,0.6757,0.5772,0.6405,0.04,0.97,0.0606,16.629,159400.0,154271.24,9866.37,16.15,15.63
00018,2017-09,2017-06,0.6405,0.6968,0.6124,0.6898,0.06,0.85,2017-09,0.6898,0.8002,0.6731,0.7778,0.1,1.85,0.024,13.8061,149000.0,144210.38,10700.0,13.88,13.43
00018,2018-03,2017-12,0.7778,0.8002,0.688,0.7175,-0.06,0.81,2018-03,0.7175,0.7251,0.6564,0.687,-0.03,1.32,0.0528,16.3448,122200.0,119170.79,7362.13,16.6,16.19
00018,2018-09,2018-06,0.687,0.9541,0.687,0.87,0.14,3.69,2018-09,0.8604,0.9369,0.85,0.88,0.02,0.67,0.012,7.1945,80700.0,75970.44,11399.999999999998,7.1,6.69
00019,2015-06,2015-03,86.3027,92.1189,83.9933,90.4082,4.0036,7.78,2015-06,89.9806,94.2011,84.2805,85.5535,-7.3119,11.23,4.1796,31.0277,2561000.0,1662900.0,2617200.0000000005,0.98,0.64
00019,2015-12,2015-09,86.212,89.1091,69.7948,76.8996,-9.6026,11.22,2015-12,79.1679,82.3257,73.8307,77.5667,0.6674,10.83,7.4814,26.9738,2616300.0,1593000.0,2262400.0,1.16,0.7
00019,2016-06,2016-03,77.122,77.122,62.4003,74.2755,-3.2992,9.42,2016-06,73.9641,81.4947,72.0961,80.5749,6.307,9.61,2.8717,21.6093,2552300.0,1572300.0,2597900.0,0.98,0.61
00019,2016-12,2016-09,80.7129,86.8296,77.5133,77.746,-2.8149,9.9,2016-12,78.63,79.2813,67.1844,68.9059,-8.8276,8.46,5.7338,20.728,2375200.0,1439600.0,2338900.0,1.02,0.62
00019,2017-06,2017-03,69.092,76.071,68.999,72.2093,3.2987,8.66,2017-06,72.628,75.1285,69.2296,71.9667,-0.2665,10.68,7.0041,37.4276,2468000.0,1754000.0,2498100.0,0.99,0.7
00019,2017-12,2017-09,71.7779,77.4678,70.8813,72.4499,0.5239,8.07,2017-12,71.8764,74.3137,68.6744,69.1523,-3.3031,9.27,14.4947,40.3318,2666300.0,1953400.0,2715500.0,0.98,0.72
00019,2018-06,2018-03,69.3913,78.9015,69.2957,75.6518,6.497,12.17,2018-06,74.6004,84.1615,72.5814,80.5276,4.9002,10.12,7.5795,41.7745,3801500.0,3150000.0,2677900.0,1.42,1.18
