00006,2018-06,2018-03,57.6087,64.4015,55.7363,60.918,3.46,16.51,2018-06,59.0604,60.2512,53.2615,54.0998,-6.84,13.52,1.6272,535.7607,2.12,2.12
00006,2018-12,2018-09,53.656,57.2068,53.6067,54.5,0.43,10.07,2018-12,54.5,55.0,51.35,54.5,0.0,8.15,3.1368,491.0611,1.34,1.34
00007,2015-06,2015-03,1.13,1.54,0.99,1.07,-0.05,12.28,2015-06,1.07,1.48,1.01,1.4,0.33,29.58,0.009,21.3938,1.88,1.87
00007,2015-12,2015-09,1.4,1.4,0.52,0.57,-0.83,11.74,2015-12,0.57,0.88,0.56,0.72,0.15,10.39,-0.0189,-20.0019,1.78,1.78
00007,2016-06,2016-03,0.68,0.8,0.495,0.7,-0.02,3.94,2016-06,0.69,0.85,0.5,0.62,-0.08,5.71,-0.0081,-11.2052,1.68,1.66
00007,2016-12,2016-09,0.62,0.91,0.61,0.76,0.14,7.23,2016-12,0.76,0.82,0.65,0.73,-0.03,5.8,-0.0023,1.9637,1.54,1.41
00007,2017-06,2017-03,0.73,0.9,0.66,0.78,0.05,6.93,2017-06,0.78,1.05,0.78,0.85,0.07,6.24,0.0549,57.7689,1.86,1.54
00007,2017-12,2017-09,0.82,1.1,0.76,0.95,0.11,2.28,2017-12,0.94,1.0,0.84,0.95,0.0,2.28,0.0038,-16.1423,1.84,1.84
00007,2018-06,2018-03,0.95,1.28,0.89,1.12,0.2,1.82,2018-06,1.18,1.32,1.0,1.01,0.04,6.45,0.9122,72.2363,3.31,1.51
00007,2018-12,2018-09,1.01,1.16,0.87,1.05,0.05,10.25,2018-12,1.03,1.1,0.85,0.96,-0.09,4.33,0.0399,16.6616,0.0,0.0
00008,2015-06,2015-03,4.257,4.3534,3.5341,3.7992,-0.48,10.24,2015-06,3.8153,4.3775,3.7912,3.8129,-0.12,10.97,0.1135,10.4634,0.82,0.78
00008,2015-12,2015-09,3.7882,3.8952,3.2705,3.3292,-0.53,9.49,2015-12,3.3962,3.9832,3.3459,3.8155,0.48,6.36,0.2562,10.1567,1.15,1.11
00008,2016-06,2016-03,3.7988,4.2516,3.4549,4.2097,0.38,7.45,2016-06,4.2013,4.5673,4.1845,4.5066,0.29,6.68,0.0974,9.1989,1.26,1.19
00008,2016-12,2016-09,4.5066,5.0006,4.1844,4.1932,-0.3,9.51,2016-12,4.2284,4.3077,3.6558,3.6998,-0.5,8.12,0.2396,9.9833,1.46,1.39
00008,2017-06,2017-03,3.7087,4.3782,3.691,4.2078,0.54,13.25,2017-06,4.2262,4.2813,3.9781,4.0792,-0.16,6.9,0.1457,13.4819,1.93,1.93
00008,2017-12,2017-09,4.0884,4.1894,3.8972,3.9627,-0.14,6.41,2017-12,3.9908,4.3468,3.9346,4.2531,0.3,6.44,0.2437,12.4157,1.73,1.67
00008,2018-06,2018-03,4.2438,4.5248,4.0377,4.2531,0.0,7.75,2018-06,4.2157,4.6513,4.2157,4.3282,0.09,6.71,0.0202,5.5813,1.0,0.95
00008,2018-12,2018-09,4.3282,4.57,4.07,4.56,0.23,4.99,2018-12,4.55,4.75,4.19,4.51,-0.05,7.6,0.1019,7.8507,1.47,1.33
00009,2015-06,2015-03,0.65,0.7,0.5,0.51,-0.13,2.08,2015-06,0.53,2.95,0.495,2.08,1.57,90.63,-0.0159,-263.7771,3.66,0.93
00009,2015-12,2015-09,2.05,2.2,0.65,0.76,-1.32,16.96,2015-12,0.79,1.6,0.76,1.33,0.57,34.98,-0.3547,-2635.0749,2.58,0.27
00009,2016-06,2016-03,1.32,1.33,0.91,0.99,-0.34,11.9,2016-06,0.99,1.01,0.24,0.435,-0.56,86.14,-0.0114,-221.6393,2.36,0.11
00009,2016-12,2016-09,0.445,0.465,0.228,0.375,-0.02,55.9,2016-12,0.39,0.58,0.325,0.475,0.14,62.96,-0.1301,-1426.2767,1.88,0.13
00009,2017-06,2017-03,0.475,0.48,0.295,0.355,-0.11,23.94,2017-06,0.355,0.39,0.29,0.29,-0.15,30.51,-0.0775,-1542.7054,1.32,0.13
00009,2017-12,2017-09,0.29,0.32,0.25,0.27,0.02,12.99,2017-12,0.265,0.31,0.235,0.26,0.02,11.69,-0.1225,-591.1541,1.68,0.2
00009,2018-06,2018-03,0.26,0.39,0.26,0.285,0.01,16.9,2018-06,0.285,0.375,0.28,0.3,-0.02,10.85,-0.0179,-251.7132,1.49,0.26
00009,2018-12,2018-09,0.325,0.325,0.26,0.26,-0.07,7.43,2018-12,0.26,0.29,0.236,0.25,0.01,3.56,-0.095,-432.7825,0.0,0.0
00010,2015-06,2015-03,31.5635,33.7034,29.8694,31.5189,0.15,6.09,2015-06,31.8756,37.9765,30.4627,30.9153,-1.15,3.57,1.0331,68.0564,2.37,2.15
00010,2015-12,2015-09,31.5943,33.088,23.5176,23.9733,-7.11,6.25,2015-12,24.3835,26.7991,21.968,22.9706,-1.03,5.35,1.9855,62.8778,2.51,2.24
00010,2016-06,2016-03,22.9706,22.9706,17.7384,20.2816,-2.67,10.46,2016-06,20.4184,22.451,18.756,21.7494,1.44,6.06,1.1282,50.2421,3.06,2.78
00010,2016-12,2016-09,21.3285,29.137,21.2349,27.772,6.02,5.25,2016-12,28.0544,30.455,24.6182,25.4184,-2.33,15.09,2.442,50.5935,3.71,3.43
00010,2017-06,2017-03,25.183,33.7971,25.183,31.2082,5.82,5.11,2017-06,32.7144,33.0054,29.3114,30.9905,-0.22,3.36,1.5275,64.7794,2.5,2.32
00010,2017-12,2017-09,30.9905,31.1824,26.56,27.0912,-3.91,3.07,2017-12,27.4292,28.2502,25.2079,27.7673,0.65,3.71,3.26,79.3103,2.12,1.97
00010,2018-06,2018-03,27.8156,30.4233,24.7249,24.7732,-3.0,4.11,2018-06,24.2903,25.5666,21.5037,21.801,-2.97,6.3,1.8801,97.7827,1.52,1.41
00010,2018-12,2018-09,21.801,23.0892,19.5,20.8,-1.01,5.38,2018-12,20.8,22.15,19.12,19.94,-0.86,6.98,3.3997,92.8208,1.47,1.24
00012,2015-06,2015-03,33.0949,34.6709,30.3673,33.004,0.1,6.76,2015-06,33.3071,39.6412,33.0646,35.8008,2.33,6.78,2.3501,91.923,3.47,0.9
00012,2015-12,2015-09,37.4204,37.4204,30.2333,31.3677,-4.7,7.44,2015-12,31.9801,35.1101,31.2316,32.3203,0.96,4.58,5.4121,92.5257,3.38,0.86
00012,2016-06,2016-03,32.1162,33.5791,25.448,32.4224,0.08,9.5,2016-06,32.6605,34.6678,29.6667,33.3313,0.93,5.46,2.0256,89.8303,2.85,0.84
00012,2016-12,2016-09,33.4078,37.235,32.6807,35.5355,2.21,4.86,2016-12,36.0376,36.3466,31.0936,31.8661,-3.67,4.06,5.3939,86.7725,2.62,0.91
00012,2017-06,2017-03,31.8661,38.0848,31.6729,37.1964,5.33,3.9,2017-06,37.235,40.8599,37.1191,37.8204,0.61,4.58,3.0724,112.3422,2.52,0.94
00012,2017-12,2017-09,38.0375,49.0721,37.2993,45.3884,7.54,6.45,2017-12,45.3884,49.116,41.8363,45.1692,-0.23,5.75,6.3613,126.0418,2.4,0.92
00012,2018-06,2018-03,45.2569,49.0721,42.9765,44.8184,-0.39,5.41,2018-06,44.5552,47.4182,40.7006,40.997,-3.84,5.32,2.8834,115.5988,2.59,0.77
00012,2018-12,2018-09,40.7006,43.6149,38.3,39.35,-1.64,4.15,2018-12,38.9,41.2,36.15,39.0,-0.35,4.29,6.2035,142.7168,2.15,0.59
00014,2015-06,2015-03,29.076,32.6475,28.2357,29.4197,-0.54,7.83,2015-06,29.4629,32.4049,28.5544,29.0736,-0.35,9.69,1.6967,140.6068,1.73,1.73
00014,2015-12,2015-09,30.5013,30.5013,26.0671,28.0723,-1.2,8.6,2015-12,28.9005,30.4697,27.3748,27.68,-0.38,5.05,2.2886,91.3994,2.34,2.34
00014,2016-06,2016-03,28.0287,30.5133,25.1081,29.7453,2.04,8.99,2016-06,29.7453,31.7703,28.1253,31.0053,1.28,5.83,0.7331,55.7386,2.38,2.38
00014,2016-12,2016-09,31.0053,35.0752,30.2403,32.9453,1.93,6.11,2016-12,33.1719,34.0782,28.9121,29.048,-3.91,7.13,1.0408,38.1047,1.48,1.48
00014,2017-06,2017-03,29.3653,34.5332,29.1387,32.9444,3.9,7.12,2017-06,32.9444,35.5145,32.9444,34.8136,1.89,5.68,0.6193,30.5974,1.98,1.98
00014,2017-12,2017-09,34.8136,35.9555,33.5082,34.5907,-0.25,6.07,2017-12,34.3083,40.4264,34.12,39.0145,4.39,5.34,2.9071,101.832,1.93,1.93
00014,2018-06,2018-03,38.9674,43.2972,38.6735,40.0737,1.06,6.02,2018-06,39.6391,45.2881,39.3494,42.2946,2.23,5.24,2.4286,166.4749,1.24,1.24
00014,2018-12,2018-09,41.7635,42.4395,37.3802,38.4496,-3.77,4.58,2018-12,38.8384,39.2273,34.9983,36.2136,-2.39,5.05,5.0527,162.4422,1.77,1.77
00015,2015-09,2015-06,0.4386,0.8084,0.43,0.6106,0.15,19.02,2015-09,0.6192,0.6192,0.4257,0.4902,-0.16,4.38,0.1636,20.1849,1.25,1.25
00015,2016-03,2015-12,0.4808,0.5939,0.4714,0.5374,0.05,2.34,2016-03,0.5374,0.5656,0.4619,0.5656,0.03,1.0,0.3685,31.9662,1.92,1.16
00015,2016-09,2016-06,0.5656,0.6222,0.5374,0.5845,0.02,2.33,2016-09,0.5845,1.5306,0.5845,1.3584,0.81,24.52,0.0284,5.7063,1.23,0.72
00015,2017-03,2016-12,1.3392,1.454,0.9853,1.0044,-0.36,6.76,2017-03,1.014,1.2436,0.8131,0.9375,-0.08,5.75,0.0716,6.5978,1.46,0.94
00015,2017-09,2017-06,0.947,1.1384,0.947,1.0618,0.12,3.11,2017-09,1.0618,1.1862,1.014,1.0418,-0.02,4.81,0.0242,4.1525,1.42,0.92
00015,2018-03,2017-12,1.0418,1.0418,0.7984,0.8471,-0.2,0.89,2018-03,0.8471,1.0905,0.8276,0.8861,0.09,1.6,0.1918,13.0714,1.48,1.0
00015,2018-09,2018-06,0.8763,0.8958,0.7497,0.7887,-0.1,0.97,2018-09,0.7887,0.8082,0.65,0.66,-0.03,0.72,0.0859,11.0053,1.29,0.87
00016,2015-06,2015-03,101.2794,110.6888,99.0553,103.1305,1.1412,8.74,2015-06,103.4755,118.6519,102.6994,108.3043,5.1815,9.54,8.7457,48.4614,3.54,0.94
00016,2015-12,2015-09,113.6506,113.6506,80.4091,86.6607,-21.6393,11.17,2015-12,87.1781,93.4728,81.3032,82.7172,-6.0541,7.34,4.2811,43.2382,3.1,3.09
00016,2016-06,2016-03,82.7172,85.8916,69.8147,84.7744,2.0257,10.3,2016-06,83.97,90.1817,76.3282,83.1656,-1.633,10.83,9.6663,36.6248,3.41,0.95
00016,2016-12,2016-09,84.4616,110.2023,83.97,104.6609,21.529,11.66,2016-12,106.5378,106.5378,88.6214,89.9989,-14.6489,10.39,6.3868,45.474,3.5,1.05
00016,2017-06,2017-03,90.0449,108.0355,89.7693,105.9026,15.8826,8.49,2017-06,106.6445,115.0833,104.3262,106.3663,0.4445,8.0,12.5241,54.311,3.86,0.98
00016,2017-12,2017-09,106.2736,126.9533,105.439,117.6799,11.2979,8.05,2017-12,118.8854,124.635,114.0049,123.7821,6.104,7.47,9.5294,60.6877,3.76,1.04
00016,2018-06,2018-03,123.8771,132.5152,115.049,118.8036,-5.0186,7.57,2018-06,117.8455,126.2767,111.7137,113.4383,-5.3527,7.23,14.535,59.4951,3.39,0.71
00016,2018-12,2018-09,115.4503,119.3785,105.1029,109.2227,-4.2028,6.71,2018-12,109.2227,114.3826,95.3303,110.5204,1.2652,9.07,6.1947,56.7741,3.51,0.75
00017,2015-06,2015-03,7.2861,7.7277,7.1875,7.4528,0.058,12.26,2015-06,7.4528,9.1191,7.4031,8.4062,0.9516,15.18,1.7113,48.6417,2.0,1.03
